episode,reward,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed
843,3.3672685511566294,1.560000000000001,-0.6060818155697344,0.5099377007508418,0.0,4.473297539454233,0.5782532739478166,0.0,-3.5779028540996145,0.5646475082424774,-14.043154494503215,22.439078376079394,-2.44983295073162,0.0,-0.5214363139725668
844,3.345339948758813,1.560000000000001,-0.20813420515794895,0.6099240951903098,0.0,4.197484956188266,5.558886410053972,0.0,-0.5605478072567961,1.487147993973163,-14.071357071059335,20.083828314713134,-10.412765381390653,0.0,-0.8688696206744516
845,3.3432989557197037,1.560000000000001,-0.2793996871418224,0.5447756149308824,0.0,3.6897542106200927,0.09620899962892526,0.0,-1.3606082456750566,0.6187016813911598,-14.31228113557139,28.88225954694167,-2.247467412180195,0.0,0.06033663074166046
846,3.3519674417815826,1.560000000000001,0.0002784120562857246,0.6907055520113088,0.0,0.17604695345762522,6.2831062305055205,0.0,0.0008071484073952037,-0.3416217055362027,-14.234919680527566,9.41801513481734,6.343791531612888e-05,0.0,0.08156559856539375
847,3.350780901711323,1.560000000000001,0.0210784922440774,0.6030256460869526,0.0,2.5950411325330798,4.895041655732104,0.0,2.061393800180053,0.7397877534554429,-14.6386167218055,12.39791363471771,-6.436290244393437,0.0,-1.4774328687697404
848,3.319273353652986,1.5000000000000009,-5.655099211591027e-07,0.6719224138208615,0.0,4.942380398188945,6.283111205239548,0.0,0.0001619892667173134,-0.1289423190996109,-16.23114345304507,8.807449871053834,-0.00035445050658622975,0.0,1.7436688473427702
849,3.3720053288789584,1.560000000000001,0.00045976801607115015,1.0216861455291706,0.0,3.0939231817312116,6.282982246673448,0.0,0.0015635124946661253,3.3936291241363707,-14.94718830097801,6.829895521967367,-0.00027522841310707516,0.0,-0.44286673528701753
850,3.3785393066445106,1.560000000000001,8.302458592154819e-05,1.0634745472177158,0.0,3.321503396680038,6.283176494320173,0.0,0.0001829747639200436,3.217049413657857,-15.398682545195578,6.636578997999869,1.3074547749503653e-06,0.0,-0.5961038963784662
851,3.20984232232639,1.5000000000000009,-0.04584782433076545,0.3094523784385106,0.0,0.8422754321511912,1.9263370302542953,0.0,-0.318192450998904,-0.959476942768252,-15.121107621328719,10.695391506205944,-22.002658263560203,0.0,901.4136856857997
852,3.2738597264488676,1.5000000000000009,0.005867883061936552,0.6828969221762756,0.0,1.7088078667025934,5.026160602864007,0.0,1.8141201819610777,0.7417443278492628,-13.41528378607171,11.294992338422203,-6.174983938487095,0.0,0.1486842622389276
853,2.4041233498306758,1.3800000000000008,2.2816565244559027e-06,0.12816301312545306,0.0,1.4127273425603128,6.283131830924525,0.0,0.00012531767783856572,0.16879080754506492,-12.601549270785222,-16.975185831568538,-6.49455736280846e-05,0.0,-1.1094974945901273
854,2.4089621072230902,1.3800000000000008,-0.1251412408857304,1.5732368364016947e-05,0.0,6.28313361411014,5.475610954682978,0.0,-0.42792510008542484,1.7628757571875272e-05,-14.719247802803007,-5.849228160087528e-05,-14.648382070210683,0.0,5.64548096168709
855,2.391160685138136,1.3800000000000008,-0.020181429969569425,0.026867870385140605,0.0,3.6768757778768517,1.3089818243740616,0.0,-0.25825890708353294,0.1596857937262067,-15.491400478454985,6.750416175310533,-17.681625810139963,0.0,822.102918515449
856,3.145940641726016,1.5000000000000009,4.549231529469184e-05,0.3379100875023495,0.0,3.7570738864444664,6.283182381223671,0.0,0.0001104107475261429,-0.6888081652028777,-14.215181732886972,-2.2990338629533156,1.778468896120317e-05,0.0,-1.6229722823737225
857,3.363729724806103,1.560000000000001,-2.010675788257689,0.10540674880755738,0.0,3.7229335397862435,5.799862889837097,0.0,-1.9620606191461067,0.33377970662478396,-13.97077022656695,2.086123119942886,-8.372798279395063,0.0,0.8522045751576699
858,3.5173575819404435,1.5000000000000009,-2.184717534531098,-2.4374013606110837e-05,0.0,6.282843408048006,6.000712943778993,0.0,-2.011476557691442,-0.0002497027576715405,-12.896995971834238,-0.0017859920530366338,-0.6780323832382122,0.0,-0.28520163707244656
859,3.6239014066569357,1.5000000000000009,-2.3067604501439236,0.7072747592725255,0.0,0.95934485126058,1.479901211903817,0.0,-4.9727083396576495,0.972115827831746,-14.70195804092732,28.833826441427348,-9.14975259096039,0.0,-0.5077158481438515
860,3.712439061794768,1.560000000000001,0.9400091386165517,-1.1016952432796614,0.0,4.3269076312114265,2.0604465606028555,0.0,1.5653934893192472,-1.792874189023455,-14.152046624935124,20.047846552931574,-3.8226090784724334,0.0,-0.7279312445739606
861,3.3576053144567193,1.560000000000001,0.0005685760163023168,0.7066057464821888,0.0,0.2233391221938099,6.283063407735572,0.0,0.0013125521075611553,-0.3050852795771182,-14.17990646219808,9.397126909507291,-7.440574746901792e-05,0.0,0.31209595760473396
862,4.401858404371572,1.5000000000000009,-3.564050050911662,5.320041068376363,0.0,5.8873795219096134,5.122613302349439,0.0,-1.0885973418196362,4.904558060589091,-16.049242883748484,12.760700167684998,-7.479896674626765,0.0,0.804493759463323
863,4.999577869955845,1.620000000000001,-2.833933943073652,-2.6184421844083854,0.0,5.932255823380061,6.047770456595034,0.0,-2.168355577339316,-2.9829293078050245,-14.389834269179435,20.08671210022352,-7.354541508685941,0.0,-0.042036792735259704
864,5.05018968443375,1.620000000000001,-2.5959648788604266,-2.705981117178181,0.0,2.5909290562129446,6.22160546069906,0.0,-0.40027486472513,-2.94957118960809,-14.870274123764716,24.400923722628562,-10.787008336589366,0.0,-0.8937653611064865
865,5.127950061337182,1.680000000000001,-1.7908026337768936,-2.727257096180689,0.0,4.804992013247096,1.640680779086649,0.0,3.168754555236791,-3.764028706683614,-14.21640911033777,17.95453825596125,4.644430268816681,0.0,0.02566689730078031
866,5.3290900211010275,1.8000000000000012,-1.7933594666546464,-2.5209685380377493,0.0,4.860836961150934,0.8279774100640571,0.0,-2.4705581945134227,-1.918995182044395,-13.998069017796967,20.09958998374382,-3.210448085776108,0.0,-0.2256682615647949
867,4.263204336326886,1.560000000000001,1.7371723687250338,1.272439635408012,0.0,1.5244292946046514,4.322948146803245,0.0,6.694450200261809,0.15067715426671202,-14.17852572014352,12.708585465494878,-6.352697076883379,0.0,0.9749844753053758
868,4.442650210775429,1.620000000000001,2.848088390892195,0.34662275756106037,0.0,6.047331097124097,3.3981820832833805,0.0,7.3936201708211104,0.846393017893844,-13.549919295138801,20.09264527292448,-4.885981786996668,0.0,-0.8609410216441516
869,4.219789457014051,1.5000000000000009,-0.7868329756299275,1.4819427892116876,0.0,2.4969424015332855,1.112497202738239,0.0,-0.9358256967259704,0.024135115281469874,-14.593381769858532,20.102210535723444,-14.740170975606118,0.0,0.6729364848618885
870,4.435997233217976,1.5000000000000009,-3.420655515123263,4.974420234548329,0.0,2.001048885951617,1.2031238991813051,0.0,-4.691629261331317,4.26376081836939,-15.202470578458433,28.81675023559905,-8.994997063983478,0.0,-0.28955429099276253
871,5.222503392481766,1.740000000000001,2.4204535354011965,1.8844987076020103,0.0,2.6610417533831594,4.265168467851993,0.0,1.6535089170919113,1.303924648495851,-14.423046535799548,28.83536047363822,-28.39981629664398,0.0,900.9865258981586
872,3.33044863569281,1.560000000000001,0.0007709965223999298,0.5525125422967174,0.0,1.1112724539314343,6.282935051600081,0.0,0.0020789364487117886,-0.046816756189375225,-14.466388585358088,10.742062065653743,-0.00021006946691634888,0.0,0.9050725599786043
873,3.3569614174544657,1.560000000000001,0.0782964468901776,0.6524721371359177,0.0,0.0668834219782255,6.264290049043941,0.0,0.19029157693146911,-0.4672164758634489,-14.27830657412741,9.391553246932721,-0.012997512422504104,0.0,1.0731065040292909
874,3.3307732322533443,1.560000000000001,0.00012079201432384687,0.6401149914422254,0.0,0.03736491114431928,6.2831631061802256,0.0,0.00027847517187809057,-0.5021478920567446,-14.297134988778025,9.37272479982456,-7.208636832273338e-06,0.0,-0.36547205368707936
875,3.3660348949252,1.560000000000001,0.05713894851794103,0.69874578378895,0.0,0.3422776148071476,6.256557067787519,0.0,0.20019829771657652,-0.22714738704145468,-14.082746040637575,9.238862426017091,-0.025669750170420284,0.0,-0.8653683401076598
876,3.6787647478479286,1.560000000000001,2.065436874349008,0.23459351113695193,0.0,4.3348279202206275,5.873026847025848,0.0,2.030450042104173,0.5128135049436633,-14.451984841184139,20.11886241182354,-16.71907140454858,0.0,1.459820210179943
877,3.6829846185800905,1.560000000000001,2.088484064656633,0.21806277002723823,0.0,4.334956804397713,5.827051860854969,0.0,1.9857517478472153,0.49903494948810534,-14.44010706730421,20.106520970806976,-16.71041195760083,0.0,-0.651153044381674
878,3.3596224456373895,1.560000000000001,0.0001395736990979379,0.7113880616490962,0.0,0.21357979899060098,5.25548353991212e-06,0.0,0.00026657467289399036,-0.31412804272241834,-14.207805483031775,9.388413551622797,0.00020304526113266882,0.0,-0.2213212876379219
879,3.579544354639678,1.560000000000001,1.7122870195298838,0.5071709088693706,0.0,4.412279396913739,2.24417499624186,0.0,2.336482252437065,-0.37318217612762894,-13.732090102150023,20.066451643071765,-3.204445133826582,0.0,0.4257427106584339
880,3.363654099191341,1.560000000000001,9.530518573386771e-05,0.7209895529966015,0.0,0.4569004541344892,6.283154222987836,0.0,0.0002453514300526591,-0.09566304030066894,-14.05695194392135,9.292474143815593,-2.560234767466266e-05,0.0,0.4851217334242712
881,3.353067404931046,1.560000000000001,-0.0402171607128541,0.5105665973164492,0.0,1.4673192978674265,4.9624721831809016,0.0,1.8255427922872087,-0.3747266524006957,-13.833540669638566,12.630536493220344,-6.169445374038645,0.0,-0.631711420974578
882,3.3574703145215676,1.560000000000001,-0.01502707890176454,0.6983674150200422,0.0,0.3032796635172996,0.7364242105701102,0.0,-0.8800458801979925,-0.4391346951599221,-13.698212240895657,9.345139713972232,10.775048273326734,0.0,-0.4746008143227764
883,3.341122462924292,1.560000000000001,0.004318136312046149,0.6651332295093746,0.0,0.16113724814259278,4.7508144610106715,0.0,-0.2764144225054154,-0.16759803398288475,-14.918730169198717,9.350763559161498,8.074061552385958,0.0,0.9083959603567144
884,3.3491703686042165,1.560000000000001,-0.07544268113679832,0.49292737943141807,0.0,1.239387295489263,5.009067819538878,0.0,1.5779570113044046,-0.4774923966736523,-13.916383959070647,12.75985379529125,-6.173471932258686,0.0,0.08962349477170822
885,3.3451702351304715,1.560000000000001,0.00016005684570275823,0.6775307301613684,0.0,0.07780403879646691,6.283077444815568,0.0,0.0007243529719687155,-0.42646207747621734,-14.285389143556324,9.449069849854865,-9.852203898256107e-05,0.0,-0.1294111122567324
886,3.584601173836949,1.560000000000001,1.6964558703246333,0.5565846047030939,0.0,3.8436955071259966,2.264525402198961,0.0,2.974747154527365,0.08648899724080945,-13.955148432639378,28.861024760879733,-3.215143589653992,0.0,-0.3654747368690698
887,4.202232192747576,1.620000000000001,-2.568737140658182,-1.1336111999966054,0.0,5.93190087008627,4.667534562669971,0.0,-5.131654040353454,-0.7283357001105005,-14.177591586256739,20.08830877716891,3.360710715374152,0.0,1.0590468631081487
888,3.8084899122173295,1.5000000000000009,-1.723957954407257,-0.8098033931619791,0.0,2.6863164331877805,5.853621333921954,0.0,-2.820161380145319,-0.9034693544516611,-14.068887125210654,20.11509988170208,-8.977721813029676,0.0,-0.6178299643364196
889,4.129272747433383,1.620000000000001,-6.134822201777625,0.9104049145481712,0.0,2.8348940204469955,5.143338804914427,0.0,-4.7174563709904875,0.6596075772254932,-14.08552688441609,10.763868656573848,-3.4719541630296415,0.0,0.7309801321357174
890,3.7714519498836454,1.5000000000000009,-1.939892852026695,-0.7612797235081505,0.0,2.4042684493422026,2.5345644538871763,0.0,-4.397415593063864,-0.9698904032740661,-14.589140782464693,20.085910037194214,-16.416668441221617,0.0,900.7008394842721
891,3.6635116030700052,1.560000000000001,2.0239420480737635,0.1687951018031218,0.0,0.44965925129974593,5.821714553045105,0.0,2.0485011686649086,-0.2692139983613199,-14.899597911392727,21.488664773380744,-16.6985743854004,0.0,-1.053959856094528
892,3.837053375121698,1.560000000000001,2.5619396521287348,0.7502797134095555,0.0,4.230920983554707,5.696605178757771,0.0,3.1509634041055024,0.5354033056794861,-14.456546599931931,20.063952924113174,-18.289232176971645,0.0,-0.0010495603870589454
893,3.8516663770033293,1.5000000000000009,-2.50906504380975,-0.6584845148675126,0.0,2.5320861037878597,0.020596254713765916,0.0,-5.514119113884521,-1.068108039864885,-14.68233502544503,20.085597472424627,-6.095534887125034,0.0,7.362206322104058
894,3.357419149092213,1.560000000000001,-0.48564011585524847,0.03902315084362655,0.0,0.9068959317192693,5.4300531224740425,0.0,0.31382852532133465,-1.2203426325798312,-13.749126139322263,15.564729503276606,-9.043554956531485,0.0,0.32259281708559717
895,4.027138017980455,1.560000000000001,-6.086502614672654,1.0255686921700693,0.0,0.7452757025057579,4.756116226956651,0.0,-4.298929317272972,0.7785705842682223,-13.882149681871766,15.61921699257522,-3.6398414912136743,0.0,0.26239504971083694
896,3.834299506269392,1.560000000000001,2.4343018774537386,0.684495710845769,0.0,3.6057381371475454,5.815673177497761,0.0,1.5294515839800213,-0.37278131748818666,-14.942639117910826,28.778564737710326,-16.443435201181938,0.0,1.1374403636123245
897,3.769259914619763,1.5000000000000009,2.0403432371933583,0.6620414718068277,0.0,1.9532702560958004,2.1222354168634894,0.0,0.11271068562697362,0.8727252827273568,-14.695299137599001,28.812456597818638,-22.1244674517978,0.0,900.8209894368932
898,3.3132985253492864,1.560000000000001,0.02192308695182842,0.43521173511205113,0.0,1.2901954823136217,6.250827891368717,0.0,0.13470085441034443,-0.6441168499764766,-14.266637246230918,12.73612521555744,-0.05275928909784715,0.0,-0.053062720023079435
899,3.5776000399034533,1.560000000000001,1.6721257484386476,0.5256589421390717,0.0,3.829196303672834,2.2788840671069828,0.0,2.986672186267027,0.06043533492456664,-13.947928763019952,28.848363396535238,-3.205323434548472,0.0,1.3096549894079246
900,3.7773087584229543,1.5000000000000009,2.1237149587008073,0.6766593675771149,0.0,2.081580187145036,1.830786147121719,0.0,0.3346218046242841,0.955043482832804,-14.737254928310184,28.838741172666882,-22.08227765476089,0.0,899.8504050428127
901,3.8730134115987167,1.560000000000001,2.715183973195275,0.6437573094478289,0.0,4.156534010625673,5.6021609463936635,0.0,2.7758258048359816,0.07147046031518722,-14.496378065377025,20.169013463936025,-18.310182293622393,0.0,0.8483851948374188
902,3.337568858942498,1.560000000000001,0.0004066003067013714,0.5886979181204812,0.0,0.8941441339255309,6.283052830512585,0.0,0.0011163045342432898,-0.12203362288897152,-14.64233301081857,10.7362963221232,-8.396241414061525e-05,0.0,-0.5633834988026387
903,3.2460987160756747,1.5000000000000009,1.450945815501027,-0.07277377739424025,0.0,2.5185420326132526,3.209458705800701,0.0,4.75625034414422,-0.5137442774117199,-14.796965141807414,20.091609509930574,-3.1712900167713323,0.0,0.9540258664211846
904,3.733761625234064,1.560000000000001,-4.455475225039666,-0.10216360632517811,0.0,1.3640245271264773,5.769456316807311,0.0,-5.477488784582066,-1.1812242426593453,-13.855346117597223,12.72612583027149,-1.9931961694966398,0.0,-0.847521763860668
905,3.3269870796085868,1.560000000000001,-0.01619622778307917,0.5384713569527804,0.0,1.027067257530014,0.8604429835800254,0.0,-0.9513500713691211,-0.18114074808775038,-14.108348587252724,10.770714644971585,10.809238776076196,0.0,0.1058766086570283
906,3.349442544463656,1.560000000000001,0.6405077438796378,0.477531567632604,0.0,1.3965832553196833,3.644567871340149,0.0,4.900676523873653,0.45702127378147195,-14.69160833526302,12.670520612782282,-4.604084551625389,0.0,1.1972757286163
907,3.3666548561366647,1.560000000000001,0.4135830617781904,0.4851731538677409,0.0,0.40796383872674546,6.226551977046672,0.0,5.643557509645929,0.6147097632545941,-13.641609176029933,10.94817248246157,6.274282403091158,0.0,-1.8375369723763069
908,3.3544427272787236,1.560000000000001,0.3667121417889104,0.4613001291727097,0.0,1.2626811943311882,5.0319294107821975,0.0,5.606453766119171,0.6534045312711954,-14.279245008004267,12.756780529432222,5.9726856096543415,0.0,-0.6340281328187918
909,3.356285956905758,1.560000000000001,0.05613362400310329,0.6768082356081881,0.0,0.29562165205151913,0.9655631028639782,0.0,-0.5060336749257242,-0.47237954444351493,-13.710981153687198,9.298555129733382,10.673113408323072,0.0,0.2804553133037128
910,3.3596069383903573,1.560000000000001,-0.008657987456507275,0.6977063066666421,0.0,0.37975278254368305,0.94349471932982,0.0,-0.9469430158040626,-0.34778518269412306,-13.703232278459204,9.354518128405653,10.815259669184401,0.0,-0.6376183368225316
911,3.319635979638162,1.560000000000001,-0.07168333594788759,0.5006006525889692,0.0,4.147806550972348,5.835305549514462,0.0,-0.3123854500056123,0.7478345865257585,-14.229876283755527,20.09990716566741,-8.403450746708726,0.0,-0.1263283339861213
912,3.33962049538902,1.560000000000001,-0.01721556282248652,0.6516993763879108,0.0,0.0872767048401677,0.9429754105526555,0.0,-1.0095693260213932,-0.6933704550129928,-14.001421884877361,9.379586911479821,10.831904564144024,0.0,0.19064534969720526
913,3.3558671606988777,1.560000000000001,3.744315484589332e-05,0.7318017229971076,0.0,2.2785535394484224,6.28312620875003,0.0,0.0002531819395350166,2.0549943917558324,-13.809762720850262,9.095218873904951,-0.00013854527793452672,0.0,0.05913565568789492
914,3.312074023005258,1.560000000000001,-0.04061570373178139,0.5668270275774139,0.0,3.6374624444840453,6.155514011241523,0.0,-0.5384430938655089,0.9625074721008171,-14.078961354397052,28.814554872534202,-9.331804148672893,0.0,0.4585626291572661
915,3.3548630872935155,1.560000000000001,8.624210618779801e-05,0.8593989781202861,0.0,3.3418441474024547,6.283138088642996,0.0,0.000308754019354877,2.4523423656182914,-14.399773222623084,9.223205486471613,-0.00013969924731888357,0.0,-1.6863217368849095
916,3.3198854055672107,1.560000000000001,-0.018090309010555666,0.4576723177558195,0.0,5.5973893323243225,0.8953789334524167,0.0,-1.0211135041557144,-1.9143623304524287,-15.0154123727308,8.175645741270385,10.818866230758648,0.0,-0.023155973037022375
917,3.3146732531617653,1.560000000000001,-0.017218546825992758,0.45485145813741945,0.0,5.472093896243578,0.7876412717894361,0.0,-0.970014540833686,-1.8735147566030959,-15.222112352340552,8.284166687507703,10.789199362371269,0.0,0.03630650111069007
918,3.317295375909468,1.560000000000001,-0.0011535220513110706,0.482017120894451,0.0,5.383411556001558,0.23642918769224153,0.0,-0.10674086110984682,-1.5118140653333003,-15.365873929617294,8.344918190496665,1.1328433919010208,0.0,-1.1447445258131992
919,3.337695384220568,1.560000000000001,0.007992342388821778,0.5890699643522851,0.0,1.440659977683512,6.094385194400495,0.0,-0.15643868097410155,0.3246422334264011,-14.508940797726275,24.71560486963765,-7.14991031575959,0.0,0.37366417563645626
920,3.302327013621362,1.560000000000001,-0.02056432160596362,0.23519632584862166,0.0,0.8776321051937188,3.159306093704844,0.0,-1.1350135125097436,-2.1730448762700303,-15.544585602826894,15.515623188454384,-1.0649846182315055,0.0,1.145706960134619
921,3.3257323720813425,1.560000000000001,9.387311488514796e-05,0.5334141653825655,0.0,2.6415774832260954,6.283124423655947,0.0,0.0003218306349839674,0.23704951625079035,-14.17202189441109,17.091963383225558,-3.7224125088569624e-05,0.0,-0.2326601764181615
922,3.3318153706767797,1.560000000000001,0.0002375680317464833,0.6032316781166618,0.0,3.2395365809253303,6.2831164415963805,0.0,0.0005089860656354418,1.1727951464600377,-14.453977997289565,19.816270869424546,-3.218010262562713e-05,0.0,-0.19780509594973977
923,3.4133035752883196,1.560000000000001,0.6091654145161332,0.5991368658501719,0.0,4.217278027451627,5.658338923320924,0.0,2.60681375141516,1.119041868099429,-14.35381661627456,20.11360242761986,-0.6899687199964255,0.0,-0.34125816632019035
924,3.3250151209416083,1.560000000000001,0.00013558048710667956,0.59840389005879,0.0,2.717253938161047,6.283076712974605,0.0,0.0004924777848308022,1.1694054328792072,-14.487044879996365,19.582315199593683,-8.288464180504252e-05,0.0,0.04204100972461866
925,3.304232045833159,1.560000000000001,-0.017875446477504168,0.4767698803156374,0.0,4.599258951704638,0.9305356068616213,0.0,-1.0311793848681918,-0.081440320233898,-14.260466544937906,16.166894614160935,10.828136259459622,0.0,-0.22026335640209094
926,3.3547798479222175,1.560000000000001,0.14733357150989024,0.4191005413609404,0.0,4.208696673415933,3.898257424544873,0.0,3.307219936818184,-0.552568344065467,-13.92411672323865,20.15024033210383,-4.616420473822011,0.0,-0.5683534765970237
927,3.3478837018241885,1.560000000000001,0.3452953592753166,0.42792217693588486,0.0,4.203945324454757,3.749527110534487,0.0,3.581601541835229,-0.6221669325891853,-13.85288376291839,20.119054832826105,-4.609154473016862,0.0,-0.05226818874800221
928,3.321328270138447,1.560000000000001,0.00021590347235642086,0.5634546209215772,0.0,0.805141271407054,6.282985793750624,0.0,0.0009329841290570908,0.12589939158956653,-14.106929610675355,15.580516466566078,-0.0002306417413882309,0.0,-0.08195215818370255
929,3.3489152952004577,1.560000000000001,4.3685091614419955e-05,0.6281756498084392,0.0,0.9361271383269898,6.283106757883656,0.0,0.0002584278161711862,0.23007979224585529,-14.115714005955684,15.568728474144354,-0.0001518779568395439,0.0,0.3317479784634496
930,3.3369526467543467,1.560000000000001,2.012743084932658e-05,0.6020882279441908,0.0,1.007883041979678,6.283136745517879,0.0,0.000135412580806956,0.2078542757918766,-14.092060574052399,15.492138293149335,-0.00013403359842397057,0.0,-0.4013628250472997
931,3.3229908124407346,1.560000000000001,0.00013410156621321428,0.5702690823194545,0.0,3.7099345508271,6.283111945125269,0.0,0.00031434049547869055,0.6613684948699808,-14.496907661303634,28.818776447183264,-8.677182074041355e-05,0.0,-0.4391149804489175
932,3.3420591273636733,1.560000000000001,9.90740295067794e-05,0.6159178514845165,0.0,3.7415106150242803,6.2831602792293655,0.0,0.00018680995095624004,0.6894740677831915,-14.51551957056075,28.828918615918916,-1.0785023776217095e-05,0.0,-0.365979010958537
933,3.7750840001395414,1.5000000000000009,2.115072970399238,0.6703842125564448,0.0,1.9948273753829273,1.8527319461385225,0.0,0.36440482182946354,0.9862188994565667,-14.687510721111321,28.844460211094848,-22.08537213150103,0.0,899.9686977710277
934,3.385503681774257,1.5000000000000009,-1.1470394567140891,0.34859959994785394,0.0,2.038563177292641,2.07281111183735,0.0,-3.863161824323418,0.22339481523972415,-14.06093640668228,28.820933567959365,-9.15828845431434,0.0,1.2311238099993291
935,3.7737987756785443,1.5000000000000009,2.1036108783039076,0.6780951780423837,0.0,1.9614807255249804,1.8602636001253412,0.0,0.3392940341757618,0.9923881265205484,-14.675466292433489,28.82188153731158,-22.082372132544723,0.0,899.7365119530825
936,3.510960399286733,1.560000000000001,-2.094994606665445,0.24881798029346247,0.0,3.92787425237689,1.755826138460316,0.0,-5.378225502339873,0.16540225049758456,-13.639699062384116,28.850644394264318,-8.152477579412746,0.0,-1.3832181237152488
937,3.8272856168948484,1.560000000000001,3.066645112161075,0.7972072509139629,0.0,3.776801808581302,0.3292226720448683,0.0,4.044795227903014,0.9485591130497504,-15.411452139982094,28.83441102489441,-12.698511605815659,0.0,-0.41561814177159057
938,3.515293054663252,1.5000000000000009,-4.488909350041931,0.14583193382714324,0.0,2.0946140430351488,3.3581224681196957,0.0,-5.513992628678364,-0.26218248972795544,-13.824073742074217,28.837359851533748,-8.501050889696458,0.0,0.031113305921416867
939,4.663471890878554,1.680000000000001,1.6586624889228072,-0.13682142856032892,0.0,0.9656428799338137,1.0266181481815888,0.0,6.625058797403355,0.20905171987299592,-14.83485306583661,28.863957686848327,-15.709515344790963,0.0,901.1038637834978
940,5.109588156029079,1.680000000000001,-3.683536254943336,-3.3454836702413324,0.0,1.4658514634668887,1.9260063321280647,0.0,-2.247747818098711,-4.695222043020263,-14.768693335094282,20.087807448973088,3.3729613971833916,0.0,0.20107392176706163
941,5.147692526838907,1.680000000000001,-2.7557153978740025,-2.8766991434023335,0.0,1.411607288811215,0.43620624266622343,0.0,1.2133317100502388,-3.548694968712309,-14.460488751588187,20.091116846630875,5.27115271359306,0.0,0.5506185711527365
942,5.175768934812697,1.680000000000001,-2.4197191007933276,-2.6154230724303384,0.0,4.414010654236634,4.072533638162721,0.0,1.7443619456163566,-2.9905832799486047,-14.268068332144434,15.544638119287825,14.864742541917447,0.0,1.1626796545389162
943,5.073451758478186,1.620000000000001,-2.9756064738791785,-2.6090210010421173,0.0,6.092180668101619,0.9461694685900417,0.0,-2.8040694688806633,-3.5030111809734485,-15.200596673105652,20.11720826662064,-10.843239997267341,0.0,898.6586563603337
944,4.718154433340818,1.620000000000001,2.5049951341784418,2.225561796305038,0.0,5.464299766191729,1.9152714249900828,0.0,3.376353330218687,1.5433128983883624,-14.291297726345414,28.80223008577045,-4.445398010799593,0.0,0.9658320737544205
945,4.122960718978501,1.5000000000000009,-2.539238457999989,0.7455849857477967,0.0,1.9896565479197843,1.1952472664829266,0.0,-4.771494512035888,0.0706383764546012,-14.499097188676636,28.86161653446482,-5.625354519952491,0.0,0.017272745711999143
946,3.5823266443260002,1.4400000000000008,3.6299437848133405,0.8603379131876326,0.0,0.30162961646016484,0.3231243110198587,0.0,5.043875507786287,0.8051464042113334,-14.629208687191426,28.84582593333311,-24.678686365835222,0.0,888.6946086977745
947,3.790285608532231,1.560000000000001,1.3757727946108353,0.5273264097873586,0.0,3.83806321330378,2.4465136094826754,0.0,3.6189861598824735,-0.22751558759550503,-13.923505880194917,28.817237172301542,-3.7095161549939735,0.0,0.49536130193575
948,3.780041809837216,1.5000000000000009,2.143969001571985,0.6523200080384415,0.0,1.9197799796870587,1.8183510294784284,0.0,0.2836714754380922,0.9915250690192249,-14.621212497533936,28.84059179605469,-22.083948165132355,0.0,899.7764876102124
949,3.840792537847385,1.560000000000001,3.41087820754128,0.7178925653040567,0.0,3.8016777720971717,3.7227860023483945,0.0,5.834461508623755,0.38880823882328625,-13.995147381406156,28.800545201048653,-5.737995817463068,0.0,-0.1785743656057831
950,3.3206303838915843,1.560000000000001,0.0006411749924122623,0.5764819940058918,0.0,4.236403693435477,6.282952908560507,0.0,0.0015133447683547037,1.2429349192774253,-14.55060453080436,20.079286123644458,-0.00018681811908643635,0.0,0.7533457702830922
951,3.768425018380159,1.5000000000000009,2.217527363168175,0.8234177982708666,0.0,2.067772714194465,0.8727676891652463,0.0,0.9863774399326704,1.3597361458899537,-14.814997095624244,28.867514590689783,-12.709719653416434,0.0,-0.794064937429211
952,3.77939301054621,1.5000000000000009,3.5547988041465275,0.8909690643413493,0.0,2.005925514150741,0.7433556695246537,0.0,4.580022795262642,1.355880603518731,-14.709390770516912,28.813517740882673,-22.428570498649083,0.0,901.0303640477049
953,3.326081218405742,1.560000000000001,9.222775673416383e-05,0.5868175679827511,0.0,4.244885409805134,6.28312442547071,0.0,0.00027242489806344696,1.251743895535123,-14.576121052833551,20.082546578826054,-0.00012049592794052412,0.0,-0.9487019328518266
954,3.7785594428358853,1.5000000000000009,2.5160141845031068,0.8051051327670171,0.0,1.8648000856468112,0.6128763134398758,0.0,1.8610931321027127,1.5371923911529644,-14.636481923395646,28.846606728966538,-12.723619671883956,0.0,0.6568470168940237
955,3.775830904499595,1.5000000000000009,2.1458178381804673,0.6952330733539426,0.0,1.959071772958323,1.8414714945610644,0.0,0.2694091103223953,1.0135727997454134,-14.677527893256105,28.822528768785606,-22.087921675327696,0.0,899.8966138349205
956,3.8447010772647197,1.560000000000001,-4.129562854196635,-0.8221858389249284,0.0,3.632403727075788,2.857131457084879,0.0,-5.244045796922803,-1.3965822282885827,-13.40095790312694,28.82748810084745,-7.697289831046287,0.0,0.5904054863925445
957,3.771228235889243,1.5000000000000009,2.0871706358423916,0.6852380722377669,0.0,1.9888586592103774,1.962627780206855,0.0,0.28086670504014044,0.9785606527768898,-14.712441455333265,28.859069753613696,-22.113674518903093,0.0,900.6406895532542
